Game Number,Agent Name,Balance,Games Won
249,Agent 1927,0.0,0
249,Agent 1928,0.0,0
249,Agent 1929,0.0,0
249,Agent 1930,0.0,0
249,Agent 1916,21730.495199999994,1
250,Agent 1916,347549.0,2
250,Agent 1931,0.0,0
250,Agent 1932,0.0,0
250,Agent 1933,0.0,0
250,Agent 1934,0.0,0
250,Agent 1935,0.0,0
250,Agent 1936,0.0,0
250,Agent 1937,0.0,0
250,Agent 1938,0.0,0
250,Agent 1881,233853.60096,4
251,Agent 1881,0.0,4
251,Agent 1939,0.0,0
251,Agent 1940,491698.0,1
251,Agent 1941,0.0,0
251,Agent 1942,0.0,0
251,Agent 1943,0.0,0
251,Agent 1944,0.0,0
251,Agent 1945,0.0,0
251,Agent 1946,0.0,0
251,Agent 1916,67881.8,2
252,Agent 1947,0.0,0
252,Agent 1948,0.0,0
252,Agent 1949,0.0,0
252,Agent 1950,0.0,0
252,Agent 1951,0.0,0
252,Agent 1952,0.0,0
252,Agent 1953,127417.0,1
252,Agent 1954,0.0,0
252,Agent 1940,439826.2712,1
252,Agent 1916,16010.071199999998,2
253,Agent 1916,394950.0,3
253,Agent 1955,0.0,0
253,Agent 1956,0.0,0
253,Agent 1957,0.0,0
253,Agent 1958,0.0,0
253,Agent 1959,0.0,0
253,Agent 1960,0.0,0
253,Agent 1961,0.0,0
253,Agent 1953,0.0,1
253,Agent 1940,54243.5102664,1
254,Agent 1962,0.0,0
254,Agent 1963,0.0,0
254,Agent 1964,0.0,0
254,Agent 1965,0.0,0
254,Agent 1966,60136.0,1
254,Agent 1967,60136.0,1
254,Agent 1968,0.0,0
254,Agent 1969,0.0,0
254,Agent 1916,351899.94281351997,3
254,Agent 1940,11193.45307992,1
255,Agent 1916,155882.45140676,3
255,Agent 1940,0.0,1
255,Agent 1970,0.0,0
255,Agent 1971,0.0,0
255,Agent 1972,193674.0,1
255,Agent 1973,0.0,0
255,Agent 1974,0.0,0
255,Agent 1975,0.0,0
255,Agent 1966,0.0,1
255,Agent 1967,0.0,1
256,Agent 1972,105123.59999999999,1
256,Agent 1976,0.0,0
256,Agent 1977,0.0,0
256,Agent 1978,0.0,0
256,Agent 1979,177734.0,1
256,Agent 1980,0.0,0
256,Agent 1981,0.0,0
256,Agent 1982,0.0,0
256,Agent 1983,0.0,0
256,Agent 1916,67332.05140675999,3
257,Agent 1979,36305.20000000001,1
257,Agent 1916,0.0,3
257,Agent 1984,0.0,0
257,Agent 1985,0.0,0
257,Agent 1986,153692.0,1
257,Agent 1987,0.0,0
257,Agent 1988,0.0,0
257,Agent 1989,0.0,0
257,Agent 1990,0.0,0
257,Agent 1972,0.0,1
258,Agent 1986,120708.288,1
258,Agent 1991,0.0,0
258,Agent 1992,0.0,0
258,Agent 1993,0.0,0
258,Agent 1994,0.0,0
258,Agent 1995,0.0,0
258,Agent 1996,0.0,0
258,Agent 1997,126977.0,1
258,Agent 1998,0.0,0
258,Agent 1979,3321.488000000005,1
259,Agent 1997,4388.098400000004,1
259,Agent 1979,0.0,1
259,Agent 1999,0.0,0
259,Agent 2000,0.0,0
259,Agent 2001,246617.0,1
259,Agent 2002,0.0,0
259,Agent 2003,0.0,0
259,Agent 2004,0.0,0
259,Agent 2005,0.0,0
259,Agent 1986,0.0,1
260,Agent 2001,189053.6,1
260,Agent 2006,0.0,0
260,Agent 2007,141951.0,1
260,Agent 2008,0.0,0
260,Agent 2009,0.0,0
260,Agent 2010,0.0,0
260,Agent 2011,0.0,0
260,Agent 2012,0.0,0
260,Agent 2013,0.0,0
260,Agent 1997,0.0,1
261,Agent 2007,0.0,1
261,Agent 2014,0.0,0
261,Agent 2015,0.0,0
261,Agent 2016,0.0,0
261,Agent 2017,0.0,0
261,Agent 2018,0.0,0
261,Agent 2019,0.0,0
261,Agent 2020,0.0,0
261,Agent 2021,0.0,0
261,Agent 2001,411003.5984,2
262,Agent 2022,0.0,0
262,Agent 2023,0.0,0
262,Agent 2024,0.0,0
262,Agent 2025,0.0,0
262,Agent 2026,0.0,0
262,Agent 2027,0.0,0
262,Agent 2028,0.0,0
262,Agent 2029,0.0,0
262,Agent 2030,0.0,0
262,Agent 2001,501002.583104,3
263,Agent 2031,0.0,0
263,Agent 2032,0.0,0
263,Agent 2033,0.0,0
263,Agent 2034,148492.0,1
263,Agent 2035,0.0,0
263,Agent 2036,0.0,0
263,Agent 2037,0.0,0
263,Agent 2038,0.0,0
263,Agent 2039,0.0,0
263,Agent 2001,177004.05951744004,3
264,Agent 2001,80965.80761395203,3
264,Agent 2040,0.0,0
264,Agent 2041,0.0,0
264,Agent 2042,0.0,0
264,Agent 2043,0.0,0
264,Agent 2044,0.0,0
264,Agent 2045,0.0,0
264,Agent 2046,0.0,0
264,Agent 2047,213936.0,1
264,Agent 2034,52453.748096512,1
265,Agent 2047,144536.51543162877,1
265,Agent 2034,238119.0,2
265,Agent 2048,0.0,0
265,Agent 2049,0.0,0
265,Agent 2050,0.0,0
265,Agent 2051,0.0,0
265,Agent 2052,0.0,0
265,Agent 2053,0.0,0
265,Agent 2054,0.0,0
265,Agent 2001,11566.323045580812,3
266,Agent 2034,203627.40925897728,2
266,Agent 2001,0.0,3
266,Agent 2055,0.0,0
266,Agent 2056,0.0,0
266,Agent 2057,0.0,0
266,Agent 2058,0.0,0
266,Agent 2059,121941.0,1
266,Agent 2060,0.0,0
266,Agent 2061,0.0,0
266,Agent 2047,110044.92469060603,1
267,Agent 2059,0.0,1
267,Agent 2047,386187.0,2
267,Agent 2062,0.0,0
267,Agent 2063,0.0,0
267,Agent 2064,0.0,0
267,Agent 2065,0.0,0
267,Agent 2066,0.0,0
267,Agent 2067,0.0,0
267,Agent 2068,0.0,0
267,Agent 2034,46196.43851871592,2
268,Agent 2034,0.0,2
268,Agent 2069,0.0,0
268,Agent 2070,0.0,0
268,Agent 2071,136317.0,1
268,Agent 2072,0.0,0
268,Agent 2073,0.0,0
268,Agent 2074,0.0,0
268,Agent 2075,0.0,0
268,Agent 2076,0.0,0
268,Agent 2047,299899.34464,2
269,Agent 2077,0.0,0
269,Agent 2078,0.0,0
269,Agent 2079,0.0,0
269,Agent 2080,0.0,0
269,Agent 2081,0.0,0
269,Agent 2082,0.0,0
269,Agent 2083,233903.0,1
269,Agent 2084,0.0,0
269,Agent 2071,0.0,1
269,Agent 2047,85771.65966335998,2
270,Agent 2047,0.0,2
270,Agent 2085,0.0,0
270,Agent 2086,0.0,0
270,Agent 2087,0.0,0
270,Agent 2088,0.0,0
270,Agent 2089,0.0,0
270,Agent 2090,0.0,0
270,Agent 2091,247087.0,1
270,Agent 2092,0.0,0
270,Agent 2083,32043.207000000002,1
271,Agent 2083,0.0,1
271,Agent 2093,0.0,0
271,Agent 2094,0.0,0
271,Agent 2095,0.0,0
271,Agent 2096,0.0,0
271,Agent 2097,0.0,0
271,Agent 2098,0.0,0
271,Agent 2099,119931.0,1
271,Agent 2100,0.0,0
271,Agent 2091,90531.05273999998,1
272,Agent 2091,0.0,1
272,Agent 2101,0.0,0
272,Agent 2102,0.0,0
272,Agent 2103,0.0,0
272,Agent 2104,177891.0,1
272,Agent 2105,0.0,0
272,Agent 2106,0.0,0
272,Agent 2107,0.0,0
272,Agent 2108,0.0,0
272,Agent 2099,10152.971013600009,1
273,Agent 2111,64.13521742880039,0
273,Agent 2112,64.13521742880039,0
273,Agent 2113,64.13521742880039,0
273,Agent 2114,64.13521742880039,0
273,Agent 2115,64.13521742880039,0
273,Agent 2116,64.13521742880039,0
273,Agent 2104,167955.13521742882,1
273,Agent 2099,217.1062310288089,1
273,Agent 2109,64.13521742879954,0
273,Agent 2110,99422.1352174288,1
274,Agent 2099,0.0,1
274,Agent 2110,0.0,1
274,Agent 2117,0.0,0
274,Agent 2118,0.0,0
274,Agent 2119,0.0,0
274,Agent 2120,0.0,0
274,Agent 2121,120945.0,1
274,Agent 2122,0.0,0
274,Agent 2123,0.0,0
274,Agent 2104,24951.590135997933,1
275,Agent 2104,6055.795067998966,1
275,Agent 2124,0.0,0
275,Agent 2125,0.0,0
275,Agent 2126,108895.0,1
275,Agent 2127,0.0,0
275,Agent 2128,0.0,0
275,Agent 2129,0.0,0
275,Agent 2130,0.0,0
275,Agent 2131,0.0,0
275,Agent 2121,102049.20493200104,1
276,Agent 2121,1652.8082908409124,1
276,Agent 2132,0.0,0
276,Agent 2133,0.0,0
276,Agent 2134,0.0,0
276,Agent 2135,0.0,0
276,Agent 2136,127280.0,1
276,Agent 2137,0.0,0
276,Agent 2138,0.0,0
276,Agent 2104,0.0,1
276,Agent 2126,8498.603358839866,1
277,Agent 2136,72720.0,1
277,Agent 2126,0.0,1
277,Agent 2139,0.0,0
277,Agent 2140,0.0,0
277,Agent 2141,0.0,0
277,Agent 2142,134711.0,1
277,Agent 2143,0.0,0
277,Agent 2144,0.0,0
277,Agent 2145,0.0,0
277,Agent 2121,0.0,1
278,Agent 2142,11265.300000000003,1
278,Agent 2146,0.0,0
278,Agent 2147,0.0,0
278,Agent 2148,0.0,0
278,Agent 2149,0.0,0
278,Agent 2150,0.0,0
278,Agent 2151,0.0,0
278,Agent 2152,0.0,0
278,Agent 2153,276165.0,1
278,Agent 2136,0.0,1
279,Agent 2154,105685.0,1
279,Agent 2155,0.0,0
279,Agent 2156,0.0,0
279,Agent 2157,0.0,0
279,Agent 2158,0.0,0
279,Agent 2159,0.0,0
279,Agent 2160,0.0,0
279,Agent 2161,0.0,0
279,Agent 2142,0.0,1
279,Agent 2153,39261.75,1
280,Agent 2153,0.0,1
280,Agent 2162,0.0,0
280,Agent 2163,189204.0,1
280,Agent 2164,0.0,0
280,Agent 2165,0.0,0
280,Agent 2166,0.0,0
280,Agent 2167,0.0,0
280,Agent 2168,0.0,0
280,Agent 2169,0.0,0
280,Agent 2154,35742.0,1
281,Agent 2154,0.0,1
281,Agent 2170,0.0,0
281,Agent 2171,0.0,0
281,Agent 2172,0.0,0
281,Agent 2173,0.0,0
281,Agent 2174,214640.0,1
281,Agent 2175,0.0,0
281,Agent 2176,0.0,0
281,Agent 2177,0.0,0
281,Agent 2163,48765.24,1
282,Agent 2163,0.0,1
282,Agent 2178,0.0,0
282,Agent 2179,0.0,0
282,Agent 2180,0.0,0
282,Agent 2181,0.0,0
282,Agent 2182,264442.0,1
282,Agent 2183,0.0,0
282,Agent 2184,0.0,0
282,Agent 2185,0.0,0
282,Agent 2174,55273.68000000002,1
283,Agent 2174,0.0,1
283,Agent 2186,0.0,0
283,Agent 2187,0.0,0
283,Agent 2188,0.0,0
283,Agent 2189,194422.0,1
283,Agent 2190,0.0,0
283,Agent 2191,0.0,0
283,Agent 2192,0.0,0
283,Agent 2193,0.0,0
283,Agent 2182,57481.984,1
284,Agent 2182,0.0,1
284,Agent 2194,0.0,0
284,Agent 2195,146777.0,1
284,Agent 2196,0.0,0
284,Agent 2197,0.0,0
284,Agent 2198,0.0,0
284,Agent 2199,0.0,0
284,Agent 2200,0.0,0
284,Agent 2201,0.0,0
284,Agent 2189,62871.841152,1
285,Agent 2189,0.0,1
285,Agent 2202,0.0,0
285,Agent 2203,0.0,0
285,Agent 2204,0.0,0
285,Agent 2205,0.0,0
285,Agent 2206,0.0,0
285,Agent 2207,0.0,0
285,Agent 2208,0.0,0
285,Agent 2209,0.0,0
285,Agent 2195,289647.48,2
286,Agent 2210,0.0,0
286,Agent 2211,0.0,0
286,Agent 2212,0.0,0
286,Agent 2213,0.0,0
286,Agent 2214,0.0,0
286,Agent 2215,0.0,0
286,Agent 2216,0.0,0
286,Agent 2217,0.0,0
286,Agent 2218,0.0,0
286,Agent 2195,379646.618,3
287,Agent 2219,0.0,0
287,Agent 2220,0.0,0
287,Agent 2221,0.0,0
287,Agent 2222,0.0,0
287,Agent 2223,0.0,0
287,Agent 2224,175857.0,1
287,Agent 2225,0.0,0
287,Agent 2226,0.0,0
287,Agent 2227,0.0,0
287,Agent 2195,205652.50608000002,3
288,Agent 2229,0.0,0
288,Agent 2230,0.0,0
288,Agent 2231,0.0,0
288,Agent 2232,0.0,0
288,Agent 2233,105355.0,1
288,Agent 2234,0.0,0
288,Agent 2235,0.0,0
288,Agent 2224,3685.8107450879615,1
288,Agent 2195,33481.31682508801,3
289,Agent 2224,97241.0,2
289,Agent 2195,0.0,3
289,Agent 2236,0.0,0
289,Agent 2237,0.0,0
289,Agent 2238,0.0,0
289,Agent 2239,0.0,0
289,Agent 2240,0.0,0
289,Agent 2241,0.0,0
289,Agent 2242,0.0,0
289,Agent 2233,25620.98198098944,1
290,Agent 2233,0.0,1
290,Agent 2243,0.0,0
290,Agent 2244,151094.0,1
290,Agent 2245,0.0,0
290,Agent 2246,0.0,0
290,Agent 2247,0.0,0
290,Agent 2248,0.0,0
290,Agent 2249,0.0,0
290,Agent 2250,0.0,0
290,Agent 2224,51767.4,2
291,Agent 2251,0.0,0
291,Agent 2252,156837.0,1
291,Agent 2253,0.0,0
291,Agent 2254,0.0,0
291,Agent 2255,0.0,0
291,Agent 2256,0.0,0
291,Agent 2257,0.0,0
291,Agent 2258,0.0,0
291,Agent 2244,104666.04000000001,1
291,Agent 2224,5339.44,2
292,Agent 2224,0.0,2
292,Agent 2259,0.0,0
292,Agent 2260,0.0,0
292,Agent 2261,0.0,0
292,Agent 2262,0.0,0
292,Agent 2263,0.0,0
292,Agent 2264,0.0,0
292,Agent 2265,0.0,0
292,Agent 2252,55331.38159999999,1
292,Agent 2244,281510.4216,2
293,Agent 2244,123282.85842560002,2
293,Agent 2266,0.0,0
293,Agent 2267,0.0,0
293,Agent 2268,0.0,0
293,Agent 2269,0.0,0
293,Agent 2270,132900.0,1
293,Agent 2271,0.0,0
293,Agent 2272,0.0,0
293,Agent 2273,0.0,0
293,Agent 2252,0.0,1
294,Agent 2274,161615.0,1
294,Agent 2275,0.0,0
294,Agent 2276,0.0,0
294,Agent 2277,0.0,0
294,Agent 2278,0.0,0
294,Agent 2279,0.0,0
294,Agent 2280,0.0,0
294,Agent 2281,0.0,0
294,Agent 2244,9067.6604250061,2
294,Agent 2270,18684.80199940608,1
295,Agent 2282,0.0,0
295,Agent 2283,0.0,0
295,Agent 2284,99067.0,1
295,Agent 2285,0.0,0
295,Agent 2286,0.0,0
295,Agent 2287,0.0,0
295,Agent 2288,0.0,0
295,Agent 2274,144893.97464040387,1
295,Agent 2244,0.0,2
295,Agent 2270,1963.7766398099461,1
296,Agent 2274,40885.45374988823,1
296,Agent 2270,0.0,1
296,Agent 2289,0.0,0
296,Agent 2290,213711.0,1
296,Agent 2291,0.0,0
296,Agent 2292,0.0,0
296,Agent 2293,0.0,0
296,Agent 2294,0.0,0
296,Agent 2295,0.0,0
296,Agent 2284,0.0,1
297,Agent 2296,0.0,0
297,Agent 2297,0.0,0
297,Agent 2298,0.0,0
297,Agent 2299,0.0,0
297,Agent 2300,0.0,0
297,Agent 2301,0.0,0
297,Agent 2302,0.0,0
297,Agent 2303,127013.0,1
297,Agent 2274,0.0,1
297,Agent 2290,112008.25014755916,1
298,Agent 2290,0.0,1
298,Agent 2304,113642.0,1
298,Agent 2305,0.0,0
298,Agent 2306,0.0,0
298,Agent 2307,0.0,0
298,Agent 2308,0.0,0
298,Agent 2309,0.0,0
298,Agent 2310,0.0,0
298,Agent 2311,0.0,0
298,Agent 2303,10560.450985244082,1
299,Agent 2303,0.0,1
299,Agent 2312,0.0,0
299,Agent 2313,0.0,0
299,Agent 2314,0.0,0
299,Agent 2315,0.0,0
299,Agent 2316,95760.0,1
299,Agent 2317,0.0,0
299,Agent 2318,0.0,0
299,Agent 2319,0.0,0
299,Agent 2304,47307.093880780914,1
300,Agent 2304,162863.8938807809,2
300,Agent 2320,0.0,0
300,Agent 2321,0.0,0
300,Agent 2322,0.0,0
300,Agent 2323,0.0,0
300,Agent 2324,0.0,0
300,Agent 2325,0.0,0
300,Agent 2326,0.0,0
300,Agent 2327,0.0,0
300,Agent 2316,60202.8,1
301,Agent 2316,0.0,1
301,Agent 2328,0.0,0
301,Agent 2329,0.0,0
301,Agent 2330,0.0,0
301,Agent 2331,0.0,0
301,Agent 2332,0.0,0
301,Agent 2333,0.0,0
301,Agent 2334,0.0,0
301,Agent 2335,161331.0,1
301,Agent 2304,62993.557552312355,2
302,Agent 2304,0.0,2
302,Agent 2336,0.0,0
302,Agent 2337,244676.0,1
302,Agent 2338,0.0,0
302,Agent 2339,0.0,0
302,Agent 2340,0.0,0
302,Agent 2341,0.0,0
302,Agent 2342,0.0,0
302,Agent 2343,0.0,0
302,Agent 2335,47718.72000000001,1
303,Agent 2335,0.0,1
303,Agent 2344,0.0,0
303,Agent 2345,0.0,0
303,Agent 2346,0.0,0
303,Agent 2347,254659.0,1
303,Agent 2348,0.0,0
303,Agent 2349,0.0,0
303,Agent 2350,0.0,0
303,Agent 2351,0.0,0
303,Agent 2337,58867.8,1
304,Agent 2337,39176.200000000004,1
304,Agent 2352,0.0,0
304,Agent 2353,119383.0,1
304,Agent 2354,0.0,0
304,Agent 2355,0.0,0
304,Agent 2356,0.0,0
304,Agent 2357,0.0,0
304,Agent 2358,0.0,0
304,Agent 2359,0.0,0
304,Agent 2347,234967.4,1
305,Agent 2360,0.0,0
305,Agent 2361,0.0,0
305,Agent 2362,0.0,0
305,Agent 2363,0.0,0
305,Agent 2364,383247.0,1
305,Agent 2365,0.0,0
305,Agent 2366,0.0,0
305,Agent 2337,0.0,1
305,Agent 2353,0.0,1
305,Agent 2347,24083.723999999995,1
306,Agent 2347,0.0,1
306,Agent 2367,0.0,0
306,Agent 2368,0.0,0
306,Agent 2369,0.0,0
306,Agent 2370,0.0,0
306,Agent 2371,0.0,0
306,Agent 2372,0.0,0
306,Agent 2373,112499.0,1
306,Agent 2374,0.0,0
306,Agent 2364,87915.6,1
307,Agent 2375,0.0,0
307,Agent 2376,0.0,0
307,Agent 2377,0.0,0
307,Agent 2378,0.0,0
307,Agent 2379,0.0,0
307,Agent 2380,211296.0,1
307,Agent 2381,0.0,0
307,Agent 2382,0.0,0
307,Agent 2373,38611.92499999999,1
307,Agent 2364,14028.525,1
308,Agent 2388,38.169599999999264,0
308,Agent 2389,99656.1696,1
308,Agent 2380,201334.1696,1
308,Agent 2373,28650.094599999986,1
308,Agent 2364,4066.694599999999,1
308,Agent 2383,38.169599999999264,0
308,Agent 2384,38.169599999999264,0
308,Agent 2385,38.169599999999264,0
308,Agent 2386,38.16959999999909,0
308,Agent 2387,38.1696,0
309,Agent 2380,50839.0,1
309,Agent 2373,0.0,1
309,Agent 2364,128712.0,2
309,Agent 2390,0.0,0
309,Agent 2391,0.0,0
309,Agent 2392,0.0,0
309,Agent 2393,0.0,0
309,Agent 2394,0.0,0
309,Agent 2395,0.0,0
309,Agent 2389,0.0,1
310,Agent 2364,259549.714,3
310,Agent 2396,0.0,0
310,Agent 2397,0.0,0
310,Agent 2398,0.0,0
310,Agent 2399,0.0,0
310,Agent 2400,0.0,0
310,Agent 2401,0.0,0
310,Agent 2402,0.0,0
310,Agent 2403,0.0,0
310,Agent 2380,0.0,1
311,Agent 2405,98.15040000000045,0
311,Agent 2406,98.15039999999931,0
311,Agent 2407,98.15040000000045,0
311,Agent 2408,98.15040000000045,0
311,Agent 2409,98.15040000000045,0
311,Agent 2410,98.15040000000045,0
311,Agent 2411,98.15040000000045,0
311,Agent 2412,99116.1504,1
311,Agent 2364,249647.8644,3
311,Agent 2404,98.15040000000056,0
312,Agent 2364,390225.17416,4
312,Agent 2413,0.0,0
312,Agent 2414,0.0,0
312,Agent 2415,0.0,0
312,Agent 2416,0.0,0
312,Agent 2417,0.0,0
312,Agent 2418,0.0,0
312,Agent 2419,0.0,0
312,Agent 2420,0.0,0
312,Agent 2412,38538.46016,1
313,Agent 2412,16961.814144000004,1
313,Agent 2421,0.0,0
313,Agent 2422,0.0,0
313,Agent 2423,0.0,0
313,Agent 2424,0.0,0
313,Agent 2425,0.0,0
313,Agent 2426,110442.0,1
313,Agent 2427,0.0,0
313,Agent 2428,0.0,0
313,Agent 2364,368648.528144,4
314,Agent 2426,0.0,1
314,Agent 2364,221069.11688639998,4
314,Agent 2429,114994.0,1
314,Agent 2430,0.0,0
314,Agent 2431,114994.0,1
314,Agent 2432,0.0,0
314,Agent 2433,0.0,0
314,Agent 2434,0.0,0
314,Agent 2435,114994.0,1
314,Agent 2412,0.0,1
315,Agent 2429,0.0,1
315,Agent 2431,0.0,1
315,Agent 2435,0.0,1
315,Agent 2436,0.0,0
315,Agent 2437,0.0,0
315,Agent 2438,0.0,0
315,Agent 2439,0.0,0
315,Agent 2440,0.0,0
315,Agent 2441,410082.0,1
315,Agent 2364,45801.05891074559,4
316,Agent 2364,0.0,4
316,Agent 2442,136051.0,1
316,Agent 2443,0.0,0
316,Agent 2444,0.0,0
316,Agent 2445,0.0,0
316,Agent 2446,0.0,0
316,Agent 2447,0.0,0
316,Agent 2448,0.0,0
316,Agent 2449,0.0,0
316,Agent 2441,81309.87668913684,1
317,Agent 2441,0.0,1
317,Agent 2450,166409.0,1
317,Agent 2451,0.0,0
317,Agent 2452,0.0,0
317,Agent 2453,0.0,0
317,Agent 2454,0.0,0
317,Agent 2455,0.0,0
317,Agent 2456,0.0,0
317,Agent 2457,0.0,0
317,Agent 2442,4270.441317573221,1
318,Agent 2442,0.0,1
318,Agent 2458,0.0,0
318,Agent 2459,0.0,0
318,Agent 2460,0.0,0
318,Agent 2461,0.0,0
318,Agent 2462,0.0,0
318,Agent 2463,94270.0,1
318,Agent 2464,0.0,0
318,Agent 2465,0.0,0
318,Agent 2450,156409.0,1
319,Agent 2450,64467.768,1
319,Agent 2466,0.0,0
319,Agent 2467,165113.0,1
319,Agent 2468,0.0,0
319,Agent 2469,0.0,0
319,Agent 2470,0.0,0
319,Agent 2471,0.0,0
319,Agent 2472,0.0,0
319,Agent 2473,0.0,0
319,Agent 2463,2328.767999999999,1
320,Agent 2467,27367.795680000003,1
320,Agent 2463,0.0,1
320,Agent 2474,0.0,0
320,Agent 2475,0.0,0
320,Agent 2476,0.0,0
320,Agent 2477,0.0,0
320,Agent 2478,256296.0,1
320,Agent 2479,0.0,0
320,Agent 2480,0.0,0
320,Agent 2450,0.0,1
321,Agent 2478,136338.8671104,1
321,Agent 2481,0.0,0
321,Agent 2482,0.0,0
321,Agent 2483,0.0,0
321,Agent 2484,0.0,0
321,Agent 2485,111669.0,1
321,Agent 2486,0.0,0
321,Agent 2487,0.0,0
321,Agent 2488,0.0,0
321,Agent 2467,0.0,1
322,Agent 2485,189941.0,2
322,Agent 2489,0.0,0
322,Agent 2490,0.0,0
322,Agent 2491,0.0,0
322,Agent 2492,0.0,0
322,Agent 2493,113853.0,1
322,Agent 2494,0.0,0
322,Agent 2495,0.0,0
322,Agent 2496,0.0,0
322,Agent 2478,21791.888551756798,1
323,Agent 2493,18408.181398062683,1
323,Agent 2478,0.0,1
323,Agent 2497,0.0,0
323,Agent 2498,103055.0,1
323,Agent 2499,0.0,0
323,Agent 2500,0.0,0
323,Agent 2501,0.0,0
323,Agent 2502,0.0,0
323,Agent 2503,0.0,0
323,Agent 2485,94496.1813980627,2
324,Agent 2485,0.0,2
324,Agent 2504,0.0,0
324,Agent 2505,0.0,0
324,Agent 2506,240615.0,1
324,Agent 2507,0.0,0
324,Agent 2508,0.0,0
324,Agent 2509,0.0,0
324,Agent 2510,0.0,0
324,Agent 2493,0.0,1
324,Agent 2498,3149.940839735247,1
325,Agent 2498,0.0,1
325,Agent 2511,0.0,0
325,Agent 2512,141228.0,1
325,Agent 2513,0.0,0
325,Agent 2514,0.0,0
325,Agent 2515,0.0,0
325,Agent 2516,0.0,0
325,Agent 2517,0.0,0
325,Agent 2518,0.0,0
325,Agent 2506,91268.336,1
326,Agent 2506,17725.095679999984,1
326,Agent 2519,0.0,0
326,Agent 2520,0.0,0
326,Agent 2521,0.0,0
326,Agent 2522,114724.0,1
326,Agent 2523,0.0,0
326,Agent 2524,0.0,0
326,Agent 2525,0.0,0
326,Agent 2526,0.0,0
326,Agent 2512,67684.75968,1
327,Agent 2522,80765.04833280001,1
327,Agent 2512,33725.808012800015,1
327,Agent 2527,0.0,0
327,Agent 2528,0.0,0
327,Agent 2529,155642.0,1
327,Agent 2530,0.0,0
327,Agent 2531,0.0,0
327,Agent 2532,0.0,0
327,Agent 2533,0.0,0
327,Agent 2506,0.0,1
328,Agent 2534,46835.0,1
328,Agent 2535,0.0,0
328,Agent 2536,0.0,0
328,Agent 2537,0.0,0
328,Agent 2538,0.0,0
328,Agent 2539,46835.0,1
328,Agent 2540,0.0,0
328,Agent 2522,0.0,1
328,Agent 2512,0.0,1
328,Agent 2529,246460.465900288,2
329,Agent 2534,36835.0,1
329,Agent 2539,36835.0,1
329,Agent 2529,336460.46590028796,3
329,Agent 2541,0.0,0
329,Agent 2542,0.0,0
329,Agent 2543,0.0,0
329,Agent 2544,0.0,0
329,Agent 2545,0.0,0
329,Agent 2546,0.0,0
329,Agent 2547,0.0,0
330,Agent 2539,0.0,1
330,Agent 2529,100878.13977008639,3
330,Agent 2548,0.0,0
330,Agent 2549,0.0,0
330,Agent 2550,0.0,0
330,Agent 2551,0.0,0
330,Agent 2552,0.0,0
330,Agent 2553,0.0,0
330,Agent 2554,312000.0,1
330,Agent 2534,0.0,1
331,Agent 2554,492877.3860229914,2
331,Agent 2555,0.0,0
331,Agent 2556,0.0,0
331,Agent 2557,0.0,0
331,Agent 2558,0.0,0
331,Agent 2559,0.0,0
331,Agent 2560,0.0,0
331,Agent 2561,0.0,0
331,Agent 2562,0.0,0
331,Agent 2529,0.0,3
332,Agent 2563,0.0,0
332,Agent 2564,0.0,0
332,Agent 2565,0.0,0
332,Agent 2566,0.0,0
332,Agent 2567,0.0,0
332,Agent 2568,0.0,0
332,Agent 2569,251091.0,1
332,Agent 2570,0.0,0
332,Agent 2571,0.0,0
332,Agent 2554,66357.1140432188,2
333,Agent 2554,0.0,2
333,Agent 2572,0.0,0
333,Agent 2573,0.0,0
333,Agent 2574,0.0,0
333,Agent 2575,0.0,0
333,Agent 2576,209799.0,1
333,Agent 2577,0.0,0
333,Agent 2578,0.0,0
333,Agent 2579,0.0,0
333,Agent 2569,93824.4,1
334,Agent 2569,307389.0,2
334,Agent 2580,0.0,0
334,Agent 2581,0.0,0
334,Agent 2582,0.0,0
334,Agent 2583,0.0,0
334,Agent 2584,0.0,0
334,Agent 2585,0.0,0
334,Agent 2586,0.0,0
334,Agent 2587,0.0,0
334,Agent 2576,76233.68,1
335,Agent 2576,0.0,1
335,Agent 2588,0.0,0
335,Agent 2589,0.0,0
335,Agent 2590,0.0,0
335,Agent 2591,0.0,0
335,Agent 2592,0.0,0
335,Agent 2593,0.0,0
335,Agent 2594,285403.0,1
335,Agent 2595,0.0,0
335,Agent 2569,160397.21519999998,2
336,Agent 2569,0.0,2
336,Agent 2596,0.0,0
336,Agent 2597,0.0,0
336,Agent 2598,0.0,0
336,Agent 2599,0.0,0
336,Agent 2600,0.0,0
336,Agent 2601,0.0,0
336,Agent 2602,0.0,0
336,Agent 2603,0.0,0
336,Agent 2594,525797.9299999999,2
337,Agent 2604,0.0,0
337,Agent 2605,0.0,0
337,Agent 2606,151326.0,1
337,Agent 2607,0.0,0
337,Agent 2608,0.0,0
337,Agent 2609,0.0,0
337,Agent 2610,0.0,0
337,Agent 2611,0.0,0
337,Agent 2612,0.0,0
337,Agent 2594,278682.94619999995,2
338,Agent 2594,81693.01847999998,2
338,Agent 2614,0.0,0
338,Agent 2615,0.0,0
338,Agent 2616,0.0,0
338,Agent 2617,0.0,0
338,Agent 2618,295876.0,1
338,Agent 2619,0.0,0
338,Agent 2620,0.0,0
338,Agent 2606,0.0,1
339,Agent 2621,329942.0,1
339,Agent 2622,0.0,0
339,Agent 2623,0.0,0
